id_plant;generation_2013_gwh;generation_2014_gwh;generation_2015_gwh;generation_2016_gwh;generation_2017_gwh;generation_2018_gwh;generation_2019_gwh
AUS0000164;67.70;66.63;23.03;36.30;83.45;54.92;NULL
AUS0000165;56.84;12.93;30.82;54.93;73.41;9.74;NULL
AUS0000166;27.45;57.74;499.14;520.28;133.21;74.58;NULL
AUS0000167;107.61;90.26;133.65;129.62;NULL;NULL;NULL
AUS0000168;8216.95;8418.94;8754.48;9089.36;9267.25;8804.38;NULL
AUS0000169;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000170;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000171;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000172;605.62;271.47;80.77;174.81;524.55;243.72;NULL
AUS0000173;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000174;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000175;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000176;4585.59;3102.70;5552.42;6035.54;5443.59;5839.92;NULL
AUS0000177;3893.50;2807.47;3529.54;4296.04;4778.35;5505.03;NULL
AUS0000178;117.42;113.66;100.82;NULL;NULL;NULL;NULL
AUS0000179;0.21;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000180;143.76;140.38;134.92;145.06;138.55;138.96;NULL
AUS0000181;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000182;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000183;496.62;1122.46;658.15;638.18;363.93;118.04;NULL
AUS0000184;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000185;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000186;76.73;76.35;75.51;76.81;77.06;69.35;NULL
AUS0000187;0.15;0.08;0.02;NULL;NULL;NULL;NULL
AUS0000188;265.20;214.44;161.66;216.79;255.82;259.81;NULL
AUS0000189;493.51;446.54;474.17;452.05;345.47;78.92;NULL
AUS0000190;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000193;811.85;884.23;892.27;878.08;854.57;859.25;NULL
AUS0000194;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000195;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000196;1791.01;1997.01;2152.89;1932.04;2159.70;2074.12;NULL
AUS0000197;NULL;NULL;NULL;13.88;57.69;130.39;NULL
AUS0000198;36.31;78.48;124.81;112.80;166.24;254.55;NULL
AUS0000199;567.73;555.42;231.34;121.99;187.15;244.34;NULL
AUS0000200;627.33;447.63;464.04;610.45;511.12;570.22;NULL
AUS0000201;1354.57;1277.40;1639.09;2057.26;2271.89;2155.61;NULL
AUS0000202;1.71;0.42;0.19;0.11;0.14;0.21;NULL
AUS0000203;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000204;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000205;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000206;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000207;4.69;4.49;3.45;4.08;3.88;3.82;NULL
AUS0000208;2362.07;1955.93;2239.39;2272.47;2230.76;2031.94;NULL
AUS0000209;3.97;1.57;1.87;1.77;0.34;1.41;NULL
AUS0000210;277.00;218.00;181.02;232.45;259.56;268.59;NULL
AUS0000211;NULL;79.17;83.97;119.79;107.77;69.46;NULL
AUS0000212;316.80;302.51;280.85;295.87;313.84;250.03;NULL
AUS0000213;387.00;355.74;307.24;338.93;378.02;428.66;NULL
AUS0000214;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000215;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000216;133.91;98.00;96.89;18.20;13.26;19.28;NULL
AUS0000217;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000218;NULL;NULL;977.23;945.56;756.22;597.41;NULL
AUS0000219;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000220;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000221;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000222;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000223;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000224;221.33;205.43;206.14;216.72;212.62;220.79;NULL
AUS0000225;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000226;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000227;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000228;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000229;NULL;NULL;569.92;572.29;545.53;524.90;NULL
AUS0000230;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000231;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000232;NULL;NULL;1.65;5.30;7.65;2.22;NULL
AUS0000233;6.72;2.92;4.89;6.20;9.70;10.73;NULL
AUS0000234;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000235;1350.60;1455.61;0.00;1184.04;966.93;1319.62;NULL
AUS0000236;17.71;19.27;19.15;16.01;NULL;NULL;NULL
AUS0000237;2989.93;1867.96;1030.12;304.40;1209.62;2732.42;NULL
AUS0000238;1.37;0.80;0.39;0.49;2.21;1.67;NULL
AUS0000239;150.19;230.51;215.25;135.16;264.03;190.83;NULL
AUS0000240;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000241;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000242;18.88;17.24;16.10;14.74;14.99;15.79;NULL
AUS0000243;17.23;17.98;16.57;16.45;17.26;14.82;NULL
AUS0000244;91.68;231.32;184.41;204.39;211.15;183.31;NULL
AUS0000245;0.31;0.09;0.38;0.99;3.20;0.74;NULL
AUS0000249;12.27;7.97;7.13;13.05;29.63;42.28;NULL
AUS0000250;58.82;33.95;22.29;33.33;46.25;19.82;NULL
AUS0000251;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000252;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000253;31.78;32.06;30.33;30.67;29.40;29.16;NULL
AUS0000254;123.05;123.08;93.05;88.71;113.88;126.03;NULL
AUS0000255;62.75;53.37;79.60;92.04;85.23;74.68;NULL
AUS0000256;NULL;43.76;47.18;30.48;NULL;NULL;NULL
AUS0000257;21.95;22.78;24.09;23.04;19.89;19.56;NULL
AUS0000258;158.80;173.07;181.08;191.08;181.02;165.11;NULL
AUS0000259;33.31;18.74;15.55;11.25;24.29;19.89;NULL
AUS0000260;325.44;345.68;437.93;430.56;380.06;364.02;NULL
AUS0000261;1040.74;1068.09;978.05;1068.44;1039.47;1062.79;NULL
AUS0000262;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000263;NULL;20.48;104.36;147.98;178.03;215.12;NULL
AUS0000264;204.80;238.29;163.58;158.93;64.53;99.47;NULL
AUS0000265;16593.38;15526.90;17090.68;17914.93;15944.58;15545.80;NULL
AUS0000266;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000267;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000268;NULL;47.86;178.87;202.54;214.88;235.27;NULL
AUS0000269;10.00;1.88;NULL;NULL;NULL;NULL;NULL
AUS0000270;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000271;19.17;13.84;71.80;28.94;14.01;15.12;NULL
AUS0000272;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000274;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000275;2.16;6.45;11.74;9.08;4.14;19.60;NULL
AUS0000276;81.31;83.12;90.72;93.78;78.62;77.31;NULL
AUS0000277;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000278;0.36;0.19;0.32;1.13;0.64;0.85;NULL
AUS0000279;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000280;6577.40;7365.72;8068.46;7955.43;9510.04;8518.68;NULL
AUS0000281;9111.05;9436.06;6282.65;7259.20;7557.60;7864.29;NULL
AUS0000282;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000283;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000284;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000285;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000286;1001.03;989.10;968.54;971.00;979.39;71.99;NULL
AUS0000287;29.75;34.27;46.46;38.92;28.24;32.96;NULL
AUS0000288;2840.06;3283.51;2082.39;1866.04;803.03;1468.60;NULL
AUS0000289;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000290;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000291;209.52;245.06;202.04;235.03;269.09;187.71;NULL
AUS0000292;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000293;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000294;NULL;NULL;427.16;783.01;636.40;556.13;NULL
AUS0000295;7526.11;6814.33;6936.85;7703.26;8130.71;8062.72;NULL
AUS0000296;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000297;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000298;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000299;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000300;43.84;15.81;7.62;6.79;41.50;36.23;NULL
AUS0000301;40.46;46.93;38.83;12.69;28.09;41.26;NULL
AUS0000302;NULL;1.51;54.02;88.78;89.63;84.47;NULL
AUS0000303;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000304;NULL;6.53;2.85;1.22;5.97;11.44;NULL
AUS0000305;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000306;11393.21;9300.38;14316.48;14631.57;14993.47;17186.14;NULL
AUS0000307;605.56;696.65;712.89;670.71;696.31;715.50;NULL
AUS0000308;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000309;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000310;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000311;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000314;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000316;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000317;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000318;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000320;27.86;16.34;14.15;15.07;8.28;4.32;NULL
AUS0000321;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000322;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000324;133.73;141.25;178.74;173.05;NULL;NULL;NULL
AUS0000325;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000326;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000327;NULL;NULL;NULL;2.78;27.77;28.70;NULL
AUS0000328;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000329;0.00;0.01;0.01;0.00;0.02;0.01;NULL
AUS0000330;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000331;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000332;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000333;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000335;18.53;12.07;14.73;12.63;8.52;15.19;NULL
AUS0000336;NULL;NULL;NULL;6.56;7.27;7.47;NULL
AUS0000338;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000341;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000343;NULL;NULL;NULL;1.20;NULL;NULL;NULL
AUS0000344;NULL;NULL;NULL;1.16;NULL;NULL;NULL
AUS0000345;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000346;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000347;NULL;NULL;4.38;14.20;13.95;20.25;NULL
AUS0000349;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000351;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000353;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000354;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000355;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000356;36.01;33.55;31.88;4.16;40.34;42.33;NULL
AUS0000357;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000358;15.52;19.29;21.49;21.10;21.18;23.45;NULL
AUS0000359;27.48;27.10;26.14;27.98;25.13;29.40;NULL
AUS0000365;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000366;38.39;38.07;35.76;37.45;34.24;33.73;NULL
AUS0000367;15.05;14.55;14.46;14.80;14.17;14.83;NULL
AUS0000368;12.09;11.53;11.45;11.97;11.47;11.47;NULL
AUS0000369;NULL;NULL;2.71;2.96;2.75;2.65;NULL
AUS0000370;NULL;NULL;NULL;NULL;0.25;0.09;NULL
AUS0000371;4.72;3.55;3.84;3.57;3.64;4.13;NULL
AUS0000372;25.10;24.86;22.74;23.81;23.79;25.16;NULL
AUS0000373;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000374;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000375;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000376;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000382;2.85;2.99;2.91;3.23;2.90;2.88;NULL
AUS0000384;2.95;2.75;2.29;2.51;2.37;2.42;NULL
AUS0000386;49.04;47.91;46.08;44.69;41.24;43.20;NULL
AUS0000387;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000389;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000391;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000394;NULL;NULL;208.78;334.11;349.30;372.02;NULL
AUS0000399;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000400;4.63;3.89;3.10;2.22;2.18;2.09;NULL
AUS0000401;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000405;4.65;3.73;4.21;3.84;4.01;3.16;NULL
AUS0000406;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000407;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000408;7.71;7.88;6.50;7.74;7.64;6.73;NULL
AUS0000409;11.72;9.83;8.89;8.51;8.41;8.23;NULL
AUS0000411;NULL;NULL;NULL;14.89;13.28;14.45;NULL
AUS0000412;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000413;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000414;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000415;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000417;577.63;1066.27;997.15;1006.70;894.08;1047.50;NULL
AUS0000418;11.73;11.21;11.98;11.05;9.49;9.16;NULL
AUS0000419;6.36;5.27;7.60;3.91;2.47;6.23;NULL
AUS0000420;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000422;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000424;159.93;179.60;285.78;260.91;247.70;279.82;NULL
AUS0000425;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000426;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000432;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000438;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000443;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000444;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000445;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000446;1776.22;1570.77;643.40;197.23;5.02;121.09;NULL
AUS0000447;0.85;0.85;0.88;0.96;0.97;0.87;NULL
AUS0000448;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000449;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000450;NULL;NULL;NULL;NULL;0.44;NULL;NULL
AUS0000451;NULL;NULL;0.62;179.95;380.22;457.11;NULL
AUS0000452;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000453;331.68;358.91;315.74;322.42;285.60;312.83;NULL
AUS0000454;150.24;167.77;135.85;150.01;122.30;161.69;NULL
AUS0000455;256.23;268.67;238.48;249.16;224.58;250.41;NULL
AUS0000456;NULL;310.23;842.21;890.01;823.28;928.18;NULL
AUS0000457;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000458;NULL;143.23;240.19;263.75;273.58;277.90;NULL
AUS0000459;NULL;252.58;1502.97;1716.88;1649.30;1601.46;NULL
AUS0000460;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000461;182.19;200.59;0.00;NULL;NULL;NULL;NULL
AUS0000462;NULL;NULL;NULL;NULL;NULL;155.88;NULL
AUS0000470;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000473;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000474;NULL;NULL;NULL;NULL;NULL;21.82;NULL
AUS0000475;NULL;NULL;NULL;151.95;204.62;189.96;NULL
AUS0000476;NULL;NULL;9.38;229.54;232.19;250.74;NULL
AUS0000477;NULL;NULL;NULL;92.10;127.56;130.71;NULL
AUS0000478;NULL;100.36;349.82;353.24;362.34;375.87;NULL
AUS0000480;NULL;NULL;NULL;9.55;9.42;9.45;NULL
AUS0000481;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000482;NULL;48.59;359.91;466.48;473.41;506.95;NULL
AUS0000483;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000484;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000485;NULL;NULL;13.74;38.57;37.20;39.21;NULL
AUS0000486;NULL;NULL;NULL;2.97;2.88;2.99;NULL
AUS0000488;NULL;NULL;NULL;2.91;2.70;2.77;NULL
AUS0000490;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000491;NULL;NULL;NULL;34.07;143.23;154.94;NULL
AUS0000492;33.20;68.94;62.30;61.17;60.95;64.56;NULL
AUS0000493;NULL;NULL;NULL;NULL;NULL;1.20;NULL
AUS0000494;NULL;NULL;NULL;NULL;NULL;27.06;NULL
AUS0000506;NULL;NULL;NULL;NULL;NULL;5.77;NULL
AUS0000511;NULL;NULL;NULL;NULL;NULL;22.03;NULL
AUS0000516;NULL;NULL;NULL;NULL;NULL;4.64;NULL
AUS0000518;NULL;NULL;NULL;NULL;NULL;35.85;NULL
AUS0000519;NULL;NULL;NULL;NULL;NULL;73.96;NULL
AUS0000526;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000528;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000530;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000531;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000532;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000533;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000581;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000582;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000587;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000590;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000592;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000594;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000599;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000601;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000602;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000603;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000604;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000607;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000608;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000609;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000610;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000611;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000614;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000615;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000617;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000618;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000619;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000620;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000623;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AUS0000624;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000008;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000009;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000010;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000012;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000016;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000017;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000019;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000031;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000041;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000042;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000047;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000048;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000058;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000060;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000068;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000076;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000077;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000078;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000082;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000087;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000089;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000092;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000101;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000104;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000105;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000109;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000110;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000114;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000116;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000124;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000127;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000140;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000141;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000161;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000162;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000168;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000175;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000182;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000186;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000187;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000190;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000201;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000203;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000207;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000208;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000215;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000227;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000234;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000236;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000253;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000261;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000267;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000270;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000273;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000274;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000291;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000312;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000315;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000324;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000329;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000340;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000345;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000396;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000473;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000528;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000588;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000597;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000600;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000602;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000607;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000608;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000612;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000630;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000635;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000641;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000646;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000647;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000654;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000657;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000659;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000666;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000667;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000671;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000677;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000688;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000718;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000728;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000729;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000735;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000740;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000742;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000744;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000753;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000754;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000764;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000768;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000775;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000776;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000783;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0000788;NULL;NULL;NULL;NULL;NULL;NULL;NULL
